date_id,date,property_id,room_count,available_room_nights,source_type
20170528,2017-05-28,P002,450,450,synthetic_operating_capacity
20170529,2017-05-29,P001,280,280,synthetic_operating_capacity
20170529,2017-05-29,P002,450,450,synthetic_operating_capacity
20170530,2017-05-30,P001,280,280,synthetic_operating_capacity
20170530,2017-05-30,P002,450,450,synthetic_operating_capacity
20170531,2017-05-31,P001,280,280,synthetic_operating_capacity
20170531,2017-05-31,P002,450,450,synthetic_operating_capacity
20170601,2017-06-01,P001,280,274,synthetic_operating_capacity
20170601,2017-06-01,P002,450,441,synthetic_operating_capacity
20170602,2017-06-02,P001,280,274,synthetic_operating_capacity
20170602,2017-06-02,P002,450,441,synthetic_operating_capacity
20170603,2017-06-03,P001,280,274,synthetic_operating_capacity
20170603,2017-06-03,P002,450,441,synthetic_operating_capacity
20170604,2017-06-04,P001,280,274,synthetic_operating_capacity
20170604,2017-06-04,P002,450,441,synthetic_operating_capacity
20170605,2017-06-05,P001,280,274,synthetic_operating_capacity
20170605,2017-06-05,P002,450,441,synthetic_operating_capacity
20170606,2017-06-06,P001,280,274,synthetic_operating_capacity
20170606,2017-06-06,P002,450,441,synthetic_operating_capacity
20170607,2017-06-07,P001,280,274,synthetic_operating_capacity
20170607,2017-06-07,P002,450,441,synthetic_operating_capacity
20170608,2017-06-08,P001,280,274,synthetic_operating_capacity
20170608,2017-06-08,P002,450,441,synthetic_operating_capacity
20170609,2017-06-09,P001,280,274,synthetic_operating_capacity
20170609,2017-06-09,P002,450,441,synthetic_operating_capacity
20170610,2017-06-10,P001,280,274,synthetic_operating_capacity
20170610,2017-06-10,P002,450,441,synthetic_operating_capacity
20170611,2017-06-11,P001,280,274,synthetic_operating_capacity
20170611,2017-06-11,P002,450,441,synthetic_operating_capacity
20170612,2017-06-12,P001,280,274,synthetic_operating_capacity
20170612,2017-06-12,P002,450,441,synthetic_operating_capacity
20170613,2017-06-13,P001,280,274,synthetic_operating_capacity
20170613,2017-06-13,P002,450,441,synthetic_operating_capacity
20170614,2017-06-14,P001,280,274,synthetic_operating_capacity
20170614,2017-06-14,P002,450,441,synthetic_operating_capacity
20170615,2017-06-15,P001,280,274,synthetic_operating_capacity
20170615,2017-06-15,P002,450,441,synthetic_operating_capacity
20170616,2017-06-16,P001,280,274,synthetic_operating_capacity
20170616,2017-06-16,P002,450,441,synthetic_operating_capacity
20170617,2017-06-17,P001,280,274,synthetic_operating_capacity
20170617,2017-06-17,P002,450,441,synthetic_operating_capacity
20170618,2017-06-18,P001,280,274,synthetic_operating_capacity
20170618,2017-06-18,P002,450,441,synthetic_operating_capacity
20170619,2017-06-19,P001,280,274,synthetic_operating_capacity
20170619,2017-06-19,P002,450,441,synthetic_operating_capacity
20170620,2017-06-20,P001,280,274,synthetic_operating_capacity
20170620,2017-06-20,P002,450,441,synthetic_operating_capacity
20170621,2017-06-21,P001,280,274,synthetic_operating_capacity
20170621,2017-06-21,P002,450,441,synthetic_operating_capacity
20170622,2017-06-22,P001,280,274,synthetic_operating_capacity
20170622,2017-06-22,P002,450,441,synthetic_operating_capacity
20170623,2017-06-23,P001,280,274,synthetic_operating_capacity
20170623,2017-06-23,P002,450,441,synthetic_operating_capacity
20170624,2017-06-24,P001,280,274,synthetic_operating_capacity
20170624,2017-06-24,P002,450,441,synthetic_operating_capacity
20170625,2017-06-25,P001,280,274,synthetic_operating_capacity
20170625,2017-06-25,P002,450,441,synthetic_operating_capacity
20170626,2017-06-26,P001,280,274,synthetic_operating_capacity
20170626,2017-06-26,P002,450,441,synthetic_operating_capacity
20170627,2017-06-27,P001,280,274,synthetic_operating_capacity
20170627,2017-06-27,P002,450,441,synthetic_operating_capacity
20170628,2017-06-28,P001,280,274,synthetic_operating_capacity
20170628,2017-06-28,P002,450,441,synthetic_operating_capacity
20170629,2017-06-29,P001,280,274,synthetic_operating_capacity
20170629,2017-06-29,P002,450,441,synthetic_operating_capacity
20170630,2017-06-30,P001,280,274,synthetic_operating_capacity
20170630,2017-06-30,P002,450,441,synthetic_operating_capacity
20170701,2017-07-01,P001,280,274,synthetic_operating_capacity
20170701,2017-07-01,P002,450,441,synthetic_operating_capacity
20170702,2017-07-02,P001,280,274,synthetic_operating_capacity
20170702,2017-07-02,P002,450,441,synthetic_operating_capacity
20170703,2017-07-03,P001,280,274,synthetic_operating_capacity
20170703,2017-07-03,P002,450,441,synthetic_operating_capacity
20170704,2017-07-04,P001,280,274,synthetic_operating_capacity
20170704,2017-07-04,P002,450,441,synthetic_operating_capacity
20170705,2017-07-05,P001,280,274,synthetic_operating_capacity
20170705,2017-07-05,P002,450,441,synthetic_operating_capacity
20170706,2017-07-06,P001,280,274,synthetic_operating_capacity
20170706,2017-07-06,P002,450,441,synthetic_operating_capacity
20170707,2017-07-07,P001,280,274,synthetic_operating_capacity
20170707,2017-07-07,P002,450,441,synthetic_operating_capacity
20170708,2017-07-08,P001,280,274,synthetic_operating_capacity
20170708,2017-07-08,P002,450,441,synthetic_operating_capacity
20170709,2017-07-09,P001,280,274,synthetic_operating_capacity
20170709,2017-07-09,P002,450,441,synthetic_operating_capacity
20170710,2017-07-10,P001,280,274,synthetic_operating_capacity
20170710,2017-07-10,P002,450,441,synthetic_operating_capacity
20170711,2017-07-11,P001,280,274,synthetic_operating_capacity
20170711,2017-07-11,P002,450,441,synthetic_operating_capacity
20170712,2017-07-12,P001,280,274,synthetic_operating_capacity
20170712,2017-07-12,P002,450,441,synthetic_operating_capacity
20170713,2017-07-13,P001,280,274,synthetic_operating_capacity
20170713,2017-07-13,P002,450,441,synthetic_operating_capacity
20170714,2017-07-14,P001,280,274,synthetic_operating_capacity
20170714,2017-07-14,P002,450,441,synthetic_operating_capacity
20170715,2017-07-15,P001,280,274,synthetic_operating_capacity
20170715,2017-07-15,P002,450,441,synthetic_operating_capacity
20170716,2017-07-16,P001,280,274,synthetic_operating_capacity
20170716,2017-07-16,P002,450,441,synthetic_operating_capacity
20170717,2017-07-17,P001,280,274,synthetic_operating_capacity
20170717,2017-07-17,P002,450,441,synthetic_operating_capacity
20170718,2017-07-18,P001,280,274,synthetic_operating_capacity
20170718,2017-07-18,P002,450,441,synthetic_operating_capacity
20170719,2017-07-19,P001,280,274,synthetic_operating_capacity
20170719,2017-07-19,P002,450,441,synthetic_operating_capacity
20170720,2017-07-20,P001,280,274,synthetic_operating_capacity
20170720,2017-07-20,P002,450,441,synthetic_operating_capacity
20170721,2017-07-21,P001,280,274,synthetic_operating_capacity
20170721,2017-07-21,P002,450,441,synthetic_operating_capacity
20170722,2017-07-22,P001,280,274,synthetic_operating_capacity
20170722,2017-07-22,P002,450,441,synthetic_operating_capacity
20170723,2017-07-23,P001,280,274,synthetic_operating_capacity
20170723,2017-07-23,P002,450,441,synthetic_operating_capacity
20170724,2017-07-24,P001,280,274,synthetic_operating_capacity
20170724,2017-07-24,P002,450,441,synthetic_operating_capacity
20170725,2017-07-25,P001,280,274,synthetic_operating_capacity
20170725,2017-07-25,P002,450,441,synthetic_operating_capacity
20170726,2017-07-26,P001,280,274,synthetic_operating_capacity
20170726,2017-07-26,P002,450,441,synthetic_operating_capacity
20170727,2017-07-27,P001,280,274,synthetic_operating_capacity
20170727,2017-07-27,P002,450,441,synthetic_operating_capacity
20170728,2017-07-28,P001,280,274,synthetic_operating_capacity
20170728,2017-07-28,P002,450,441,synthetic_operating_capacity
20170729,2017-07-29,P001,280,274,synthetic_operating_capacity
20170729,2017-07-29,P002,450,441,synthetic_operating_capacity
20170730,2017-07-30,P001,280,274,synthetic_operating_capacity
20170730,2017-07-30,P002,450,441,synthetic_operating_capacity
20170731,2017-07-31,P001,280,274,synthetic_operating_capacity
20170731,2017-07-31,P002,450,441,synthetic_operating_capacity
20170801,2017-08-01,P001,280,274,synthetic_operating_capacity
20170801,2017-08-01,P002,450,441,synthetic_operating_capacity
20170802,2017-08-02,P001,280,274,synthetic_operating_capacity
20170802,2017-08-02,P002,450,441,synthetic_operating_capacity
20170803,2017-08-03,P001,280,274,synthetic_operating_capacity
20170803,2017-08-03,P002,450,441,synthetic_operating_capacity
20170804,2017-08-04,P001,280,274,synthetic_operating_capacity
20170804,2017-08-04,P002,450,441,synthetic_operating_capacity
20170805,2017-08-05,P001,280,274,synthetic_operating_capacity
20170805,2017-08-05,P002,450,441,synthetic_operating_capacity
20170806,2017-08-06,P001,280,274,synthetic_operating_capacity
20170806,2017-08-06,P002,450,441,synthetic_operating_capacity
20170807,2017-08-07,P001,280,274,synthetic_operating_capacity
20170807,2017-08-07,P002,450,441,synthetic_operating_capacity
20170808,2017-08-08,P001,280,274,synthetic_operating_capacity
20170808,2017-08-08,P002,450,441,synthetic_operating_capacity
20170809,2017-08-09,P001,280,274,synthetic_operating_capacity
20170809,2017-08-09,P002,450,441,synthetic_operating_capacity
20170810,2017-08-10,P001,280,274,synthetic_operating_capacity
20170810,2017-08-10,P002,450,441,synthetic_operating_capacity
20170811,2017-08-11,P001,280,274,synthetic_operating_capacity
20170811,2017-08-11,P002,450,441,synthetic_operating_capacity
20170812,2017-08-12,P001,280,274,synthetic_operating_capacity
20170812,2017-08-12,P002,450,441,synthetic_operating_capacity
20170813,2017-08-13,P001,280,274,synthetic_operating_capacity
20170813,2017-08-13,P002,450,441,synthetic_operating_capacity
20170814,2017-08-14,P001,280,274,synthetic_operating_capacity
20170814,2017-08-14,P002,450,441,synthetic_operating_capacity
20170815,2017-08-15,P001,280,274,synthetic_operating_capacity
20170815,2017-08-15,P002,450,441,synthetic_operating_capacity
20170816,2017-08-16,P001,280,274,synthetic_operating_capacity
20170816,2017-08-16,P002,450,441,synthetic_operating_capacity
20170817,2017-08-17,P001,280,274,synthetic_operating_capacity
20170817,2017-08-17,P002,450,441,synthetic_operating_capacity
20170818,2017-08-18,P001,280,274,synthetic_operating_capacity
20170818,2017-08-18,P002,450,441,synthetic_operating_capacity
20170819,2017-08-19,P001,280,274,synthetic_operating_capacity
20170819,2017-08-19,P002,450,441,synthetic_operating_capacity
20170820,2017-08-20,P001,280,274,synthetic_operating_capacity
20170820,2017-08-20,P002,450,441,synthetic_operating_capacity
20170821,2017-08-21,P001,280,274,synthetic_operating_capacity
20170821,2017-08-21,P002,450,441,synthetic_operating_capacity
20170822,2017-08-22,P001,280,274,synthetic_operating_capacity
20170822,2017-08-22,P002,450,441,synthetic_operating_capacity
20170823,2017-08-23,P001,280,274,synthetic_operating_capacity
20170823,2017-08-23,P002,450,441,synthetic_operating_capacity
20170824,2017-08-24,P001,280,274,synthetic_operating_capacity
20170824,2017-08-24,P002,450,441,synthetic_operating_capacity
20170825,2017-08-25,P001,280,274,synthetic_operating_capacity
20170825,2017-08-25,P002,450,441,synthetic_operating_capacity
20170826,2017-08-26,P001,280,274,synthetic_operating_capacity
20170826,2017-08-26,P002,450,441,synthetic_operating_capacity
20170827,2017-08-27,P001,280,274,synthetic_operating_capacity
20170827,2017-08-27,P002,450,441,synthetic_operating_capacity
20170828,2017-08-28,P001,280,274,synthetic_operating_capacity
20170828,2017-08-28,P002,450,441,synthetic_operating_capacity
20170829,2017-08-29,P001,280,274,synthetic_operating_capacity
20170829,2017-08-29,P002,450,441,synthetic_operating_capacity
20170830,2017-08-30,P001,280,274,synthetic_operating_capacity
20170830,2017-08-30,P002,450,441,synthetic_operating_capacity
20170831,2017-08-31,P001,280,274,synthetic_operating_capacity
20170831,2017-08-31,P002,450,441,synthetic_operating_capacity
